DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME,UNIT
2020-01-28,HOYT/SCHERMER,40.688465,-73.985474,11703,9421,ACG,R217
2020-01-28,HUDSON-80 ST,40.679369,-73.858960,8778,4988,A,R383
2020-01-28,HUNTERS PT AVE,40.742380,-73.948889,7802,6315,7,R134
2020-01-28,HUNTS POINT AVE,40.820889,-73.890567,11474,9954,6,R146
2020-01-28,INTERVALE-163,40.822172,-73.896747,3273,3539,25,R407
2020-01-28,INWOOD-207 ST,40.868045,-73.919921,19796,9164,A,R173
2020-01-28,JACKSON AVE,40.816505,-73.907797,5641,1239,25,R405
2020-01-28,JAMAICA CENTER,40.702131,-73.801110,73830,65824,EJZ,R025
2020-01-28,JAMAICA-179 ST,40.712622,-73.783815,45408,17792,F,R019
2020-01-28,JAMAICA-VAN WYC,40.702566,-73.816859,4378,5055,E,R342
2020-01-28,JAY ST-METROTEC,40.692182,-73.985935,8078,6126,R,R089
2020-01-28,JAY ST-METROTEC,40.692338,-73.987342,84584,57862,ACF,R127
2020-01-28,JEFFERSON ST,40.706636,-73.922925,7224,1828,L,R279
2020-01-28,JFK HOWARD BCH,40.660476,-73.830301,3482,3760,A,R535
2020-01-28,JFK JAMAICA CT1,40.643942,-73.782356,7716,6187,E,R536
2020-01-28,JUNCTION BLVD,40.749143,-73.869452,21447,21521,7,R097
2020-01-28,JUNIUS ST,40.663419,-73.902454,2469,3123,3,R066
2020-01-28,KINGS HIGHWAY,40.603234,-73.972342,8056,7724,F,R130
2020-01-28,KINGS HIGHWAY,40.603967,-73.980668,4993,4996,N,R395
2020-01-28,KINGS HIGHWAY,40.608691,-73.957772,62271,53823,BQ,R211
2020-01-28,KINGSBRIDGE RD,40.866974,-73.893485,16492,14032,BD,R155
2020-01-28,KINGSBRIDGE RD,40.867899,-73.897326,9777,5264,4,R161
2020-01-28,KINGSTON AVE,40.669409,-73.942173,4583,4434,3,R124
2020-01-28,KINGSTON-THROOP,40.679921,-73.940858,13922,13410,C,R199
2020-01-28,KNICKERBOCKER,40.698666,-73.919685,4676,5135,M,R413
2020-01-28,KOSCIUSZKO ST,40.693329,-73.928826,5665,2059,J,R379
2020-01-28,LAFAYETTE AVE,40.686170,-73.973908,4986,1792,C,R283
2020-01-28,LEFFERTS BLVD,40.685975,-73.824713,7805,6316,A,R356
2020-01-28,LEXINGTON AVE,40.762796,-73.967686,52052,50146,456NQR,R051
2020-01-28,LEXINGTON AVE,40.764763,-73.966291,22869,24773,F,R319
2020-01-28,LEXINGTON-53 ST,40.757530,-73.969102,76899,82500,EM6,R017
2020-01-28,LIBERTY AVE,40.674552,-73.896554,2914,1548,C,R440
2020-01-28,LIVONIA AVE,40.663801,-73.900444,3171,2578,L,R350
2020-01-28,LONGWOOD AVE,40.816083,-73.896060,5352,3982,6,R450
2020-01-28,LORIMER ST,40.703855,-73.947387,5401,4028,JM,R353
2020-01-28,LORIMER ST,40.713875,-73.951592,13926,6483,GL,R268
2020-01-28,MAIN ST,40.759578,-73.830056,112300,99336,7,R055
2020-01-28,MARBLE HILL-225,40.874551,-73.909879,5286,1289,1,R039
2020-01-28,MARCY AVE,40.708377,-73.957751,29054,23068,JMZ,R460
2020-01-28,METROPOLITAN AV,40.711353,-73.889580,4021,3761,M,R100
2020-01-28,METROPOLITAN AV,40.713875,-73.951592,13926,6483,GL,R268
2020-01-28,METS-WILLETS PT,40.754622,-73.845625,7140,6519,7,R328
2020-01-28,MIDDLETOWN ROAD,40.843635,-73.836687,2267,2108,6,R427
2020-01-28,MONTROSE AVE,40.707889,-73.940005,6934,3623,L,R265
2020-01-28,MORGAN AVE,40.706148,-73.933160,7009,3860,L,R294
2020-01-28,MORRIS PARK,40.854137,-73.860977,2695,2653,5,R329
2020-01-28,MORRISON AVE,40.829495,-73.874559,6557,5821,6,R120
2020-01-28,MOSHOLU PARKWAY,40.879630,-73.884666,8588,2958,4,R133
2020-01-28,MT EDEN AVE,40.844406,-73.914621,5317,3405,4,R308
2020-01-28,MURRAY ST-B'WAY,40.713086,-74.007232,6606,3300,R,R087
2020-01-28,MYRTLE AVE,40.697266,-73.935692,12351,7340,JMZ,R378
2020-01-28,MYRTLE AVE,40.699707,-73.911810,38032,23580,LM,R137
2020-01-28,MYRTLE-WILLOUGH,40.694568,-73.949046,12410,6726,G,R286
2020-01-28,NASSAU AV,40.724608,-73.951271,10377,10450,G,R256
2020-01-28,NECK ROAD,40.595234,-73.955090,4732,1396,BQ,R230
2020-01-28,NEPTUNE AVE,40.580992,-73.974531,1537,653,F,R426
2020-01-28,NEREID AVE,40.898382,-73.854389,3590,1472,25,R444
2020-01-28,NEVINS ST,40.688269,-73.980453,20902,21142,2345,R056
2020-01-28,NEW LOTS AVE,40.658748,-73.899472,4207,4718,L,R375
2020-01-28,NEW LOTS AVE,40.666252,-73.884087,5724,6172,3,R069
2020-01-28,NEW UTRECHT AVE,40.625419,-73.996632,10454,7934,ND,R398
2020-01-28,NEWKIRK AVE,40.635059,-73.962793,11013,10188,BQ,R149
2020-01-28,NEWKIRK AVE,40.639961,-73.948352,15050,9900,25,R135
2020-01-28,NORTHERN BLVD,40.752898,-73.905973,13318,10734,MR,R298
2020-01-28,NORWOOD AVE,40.681598,-73.880074,3212,3568,JZ,R436
2020-01-28,NORWOOD-205 ST,40.874827,-73.878872,17900,12500,D,R157
2020-01-28,NOSTRAND AVE,40.669735,-73.950455,4247,4310,3,R061
2020-01-28,NOSTRAND AVE,40.680410,-73.950326,35264,28930,AC,R198
2020-01-28,OCEAN PARKWAY,40.576298,-73.968523,6452,2100,Q,R264
2020-01-28,OXFORD-104 ST,40.681745,-73.837631,1918,661,A,R354
2020-01-28,PACIFIC ST,40.684063,-73.977417,42737,39339,BDNQR2345,R057
2020-01-28,PARK PLACE,40.674910,-73.957794,1798,1844,S,R411
2020-01-28,PARK PLACE,40.713061,-74.008777,52913,35999,23ACE,R029
2020-01-28,PARKSIDE AVE,40.655053,-73.961227,6137,4229,BQ,R148
2020-01-28,PARSONS BLVD,40.707564,-73.803326,14712,15190,F,R114
2020-01-28,PELHAM BAY PARK,40.852465,-73.828125,7683,4041,6,R429
2020-01-28,PELHAM PARKWAY,40.857188,-73.867607,17252,8056,25,R361
2020-01-28,PELHAM PARKWAY,40.858973,-73.855355,3816,2653,5,R430
2020-01-28,PENNSYLVANIA AV,40.664884,-73.894258,4736,2536,3,R067
2020-01-28,PRESIDENT ST,40.667879,-73.950648,4209,4669,25,R277
2020-01-28,PRINCE ST-B'WAY,40.724332,-73.997684,21114,22078,NR,R086
2020-01-28,PROSPECT AVE,40.665438,-73.992856,6300,5086,R,R246
2020-01-28,PROSPECT AVE,40.819396,-73.901467,14792,5118,25,R406
2020-01-28,PROSPECT PARK,40.661596,-73.962193,20442,19320,BQS,R196
2020-01-28,QUEENS PLAZA,40.748948,-73.937194,31186,25022,EMR,R140
2020-01-28,QUEENSBORO PLZ,40.750508,-73.940177,15486,5088,7NQ,R121
2020-01-28,RALPH AVE,40.678815,-73.920801,5881,3075,C,R438
2020-01-28,RECTOR ST,40.707222,-74.013391,13864,4760,R,R227
2020-01-28,RECTOR ST,40.707840,-74.013691,16702,11968,1,R304
2020-01-28,RIT-MANHATTAN,40.761268,-73.964016,2608,40,R,R468
2020-01-28,RIT-ROOSEVELT,40.757400,-73.954006,2415,47,R,R469
2020-01-28,ROCKAWAY AVE,40.662541,-73.908763,5019,5905,3,R065
2020-01-28,ROCKAWAY AVE,40.678360,-73.911939,11506,7664,C,R439
2020-01-28,ROCKAWAY BLVD,40.680429,-73.843853,15632,4376,A,R385
2020-01-28,ROCKAWAY PK 116,40.580454,-73.837459,656,746,AS,R419
2020-01-28,ROCKAWAY PKY,40.646660,-73.901832,11457,3228,L,R152
2020-01-28,ROOSEVELT AVE,40.746655,-73.891361,103220,84146,EFMR7,R018
2020-01-28,ROOSEVELT IS,40.759123,-73.953266,7162,6514,F,R259
2020-01-28,SARATOGA AVE,40.661466,-73.916316,5415,5741,3,R064
2020-01-28,SENECA AVE,40.702798,-73.907776,3472,3448,M,R402
2020-01-28,SHEEPSHEAD BAY,40.586810,-73.954167,28250,24214,BQ,R136
2020-01-28,SHEPHERD AVE,40.674161,-73.880761,3342,1934,C,R442
2020-01-28,SIMPSON ST,40.824170,-73.893228,17024,5326,25,R408
2020-01-28,SMITH-9 ST,40.673714,-73.996139,4577,5917,FG,R270
2020-01-28,SOUTH FERRY,40.703082,-74.012983,31918,26998,R1,R001
2020-01-28,SPRING ST,40.722397,-73.997211,18500,21442,6,R322
2020-01-28,SPRING ST,40.726202,-74.003627,29148,5840,CE,R282
2020-01-28,ST LAWRENCE AVE,40.831500,-73.867623,4460,4196,6,R245
2020-01-28,STEINWAY ST,40.756864,-73.920736,26846,20338,MR,R238
2020-01-28,STERLING ST,40.662752,-73.950605,5765,3684,25,R209
2020-01-28,STILLWELL AVE,40.577423,-73.981225,21382,19278,DFNQ,R151
2020-01-28,SUTPHIN BLVD,40.700488,-73.807933,22975,20362,EJZ,R024
2020-01-28,SUTPHIN BLVD,40.705416,-73.810562,9640,6692,F,R128
2020-01-28,SUTTER AVE,40.664591,-73.922668,7070,8092,3,R063
2020-01-28,SUTTER AVE,40.669376,-73.902047,3567,2789,L,R349
2020-01-28,TREMONT AVE,40.850307,-73.905244,19496,12306,BD,R154
2020-01-28,UNION ST,40.677302,-73.983135,15588,11698,R,R231
2020-01-28,UNION TPK-KEW G,40.714444,-73.830979,53266,52668,EF,R158
2020-01-28,UTICA AVE,40.679279,-73.930585,32402,26046,AC,R153
2020-01-28,VAN ALSTON-21ST,40.743973,-73.949876,1741,1887,G,R360
2020-01-28,VAN SICLEN AVE,40.665405,-73.889451,2760,3113,3,R068
2020-01-28,VAN SICLEN AVE,40.672786,-73.890438,3042,3069,C,R441
2020-01-28,VAN SICLEN AVE,40.678018,-73.891726,2728,2871,JZ,R434
2020-01-28,VAN WYCK BLVD,40.709174,-73.820593,5486,2704,EF,R255
2020-01-28,VERNON/JACKSON,40.742624,-73.953545,48081,33651,7,R276
2020-01-28,W 4 ST-WASH SQ,40.732251,-74.000559,78622,75040,ABCDEFM,R138
2020-01-28,W 8 ST-AQUARIUM,40.576152,-73.975925,4716,3074,FQ,R312
2020-01-28,WAKEFIELD-241,40.903085,-73.850591,4957,5522,2,R145
2020-01-28,WALL ST,40.706864,-74.009056,101496,96528,23,R027
2020-01-28,WALL ST,40.707466,-74.011867,81000,62280,45,R043
2020-01-28,WASHINGTON-36 A,40.756977,-73.929373,6910,7422,NQ,R091
2020-01-28,WESTCHESTER SQ,40.839892,-73.842952,6699,6341,6,R107
2020-01-28,WHITEHALL ST,40.703082,-74.012983,63836,53996,R1,R001
2020-01-28,WHITLOCK AVE,40.826508,-73.886425,1970,2131,6,R325
2020-01-28,WILSON AVE,40.688676,-73.903999,4559,4143,L,R295
2020-01-28,WINTHROP ST,40.656648,-73.950198,7755,1578,25,R451
2020-01-28,WOODHAVEN BLVD,40.693866,-73.851568,10148,7350,JZ,R006
2020-01-28,WOODHAVEN BLVD,40.733080,-73.869259,39528,24372,MR,R201
2020-01-28,WOODLAWN ROAD,40.885973,-73.878851,6676,1659,4,R052
2020-01-28,WORLD TRADE CTR,40.712557,-74.009807,52913,35999,23ACE,R029
2020-01-28,YORK ST,40.699756,-73.986890,12614,5716,F,R301
2020-01-28,ZEREGA AVE,40.836460,-73.846471,2807,2570,6,R326
2020-01-29,1 AVE,40.730901,-73.981719,36020,40274,L,R248
2020-01-29,103 ST,40.790582,-73.947473,13942,12758,6,R180
2020-01-29,103 ST,40.796105,-73.961399,4616,3235,BC,R314
2020-01-29,103 ST,40.799354,-73.968329,12001,6449,1,R191
2020-01-29,103 ST-CORONA,40.749858,-73.862672,20726,14555,7,R208
2020-01-29,104 ST,40.695184,-73.844326,2712,1439,JZ,R007
2020-01-29,110 ST,40.795066,-73.944297,21874,20424,6,R181
2020-01-29,110 ST-CATHEDRL,40.804032,-73.966742,23710,13732,1,R192
2020-01-29,110 ST-CPN,40.799110,-73.951807,8344,7692,23,R323
2020-01-29,111 ST,40.697405,-73.836354,2293,1355,J,R008
2020-01-29,111 ST,40.751760,-73.855183,11273,7471,7,R310
2020-01-29,116 ST,40.798574,-73.941593,29848,19066,6,R182
2020-01-29,116 ST,40.802098,-73.949625,21334,10822,23,R324
2020-01-29,116 ST,40.805072,-73.954833,15276,11132,BC,R333
2020-01-29,116 ST-COLUMBIA,40.808190,-73.964124,16372,8817,1,R159
2020-01-29,121 ST,40.700536,-73.828382,2293,1432,JZ,R009
2020-01-29,125 ST,40.804406,-73.937452,27507,24096,456,R132
2020-01-29,125 ST,40.808076,-73.945906,29006,13254,23,R206
2020-01-29,125 ST,40.811056,-73.952386,57408,50066,ACBD,R102
2020-01-29,125 ST,40.815596,-73.958395,7596,7998,1,R034
2020-01-29,135 ST,40.814459,-73.940992,28272,9526,23,R207
2020-01-29,135 ST,40.817902,-73.947644,19293,15120,BC,R332
2020-01-29,137 ST-CITY COL,40.821994,-73.953674,27462,26178,1,R169
2020-01-29,138 ST-3 AVE,40.810512,-73.926165,8633,5584,6,R445
2020-01-29,138 ST-GR CONC,40.813208,-73.929877,2223,1674,45,R307
2020-01-29,14 ST,40.738007,-73.998381,44944,26490,123FLM,R105
2020-01-29,14 ST,40.740388,-74.002104,41445,30635,ACEL,R175
2020-01-29,14 ST-6 AVE,40.737348,-73.996900,93616,90404,FLM123,R163
2020-01-29,14 ST-UNION SQ,40.734836,-73.990688,589638,560790,LNQR456,R170
2020-01-29,145 ST,40.820402,-73.936315,3516,282,3,R344
2020-01-29,145 ST,40.824787,-73.944232,50782,51456,ABCD,R101
2020-01-29,145 ST,40.826426,-73.950412,17588,12764,1,R273
2020-01-29,148 ST-LENOX,40.823877,-73.936443,3715,3729,3,R345
2020-01-29,149 ST-3 AVE,40.816132,-73.917754,45672,19210,25,R053
2020-01-29,149 ST-GR CONC,40.818429,-73.926927,30072,14978,245,R205
2020-01-29,15 ST-PROSPECT,40.660376,-73.979509,13676,7760,FG,R241
2020-01-29,155 ST,40.829934,-73.938632,3862,2049,BD,R315
2020-01-29,155 ST,40.830551,-73.941486,2829,2354,C,R331
2020-01-29,157 ST,40.833879,-73.944726,20512,14514,1,R193
2020-01-29,161 ST-YANKEE,40.827888,-73.925736,137166,73818,BD4,R195
2020-01-29,163 ST-AMSTERDM,40.835957,-73.939898,4692,4257,C,R296
2020-01-29,167 ST,40.833773,-73.918430,18360,7742,BD,R104
2020-01-29,167 ST,40.835535,-73.921380,8782,9353,4,R221
2020-01-29,168 ST-BROADWAY,40.840778,-73.940091,73782,49881,1AC,R035
2020-01-29,169 ST,40.710459,-73.793600,17050,15660,F,R115
2020-01-29,170 ST,40.839301,-73.913355,13924,7920,BD,R443
2020-01-29,170 ST,40.840048,-73.917775,8411,6411,4,R243
2020-01-29,174 ST,40.837382,-73.887659,14020,13818,25,R386
2020-01-29,174-175 ST,40.845892,-73.910136,10384,5512,BD,R253
2020-01-29,175 ST,40.847369,-73.939683,26436,14870,A,R126
2020-01-29,176 ST,40.848635,-73.912497,5697,3565,4,R309
2020-01-29,18 AVE,40.607958,-74.001782,6493,1648,D,R372
2020-01-29,18 AVE,40.620728,-73.990388,4669,4244,N,R392
2020-01-29,18 AVE,40.629881,-73.977149,7952,6558,F,R242
2020-01-29,18 ST,40.741096,-73.997877,18200,11784,1,R321
2020-01-29,181 ST,40.849495,-73.933632,10992,10845,1,R260
2020-01-29,181 ST,40.851686,-73.937967,21138,20118,A,R174
2020-01-29,182-183 ST,40.856085,-73.900695,5230,2328,BD,R237
2020-01-29,183 ST,40.858389,-73.903828,5901,3385,4,R275
2020-01-29,190 ST,40.859022,-73.934190,5214,1888,A,R280
2020-01-29,191 ST,40.855176,-73.929384,7751,9212,1,R274
2020-01-29,2 AVE,40.723291,-73.989873,33008,33270,F,R300
2020-01-29,20 AVE,40.604798,-73.998456,5225,1485,D,R373
2020-01-29,20 AVE,40.617373,-73.985088,4005,3887,N,R393
2020-01-29,207 ST,40.864653,-73.918719,6105,2822,1,R037
2020-01-29,21 ST,40.754100,-73.942580,10726,8515,F,R303
2020-01-29,215 ST,40.869359,-73.915329,1878,666,1,R038
2020-01-29,219 ST,40.883767,-73.862736,3379,1883,25,R365
2020-01-29,22 AVE-BAY PKY,40.620907,-73.975453,1404,516,F,R422
2020-01-29,225 ST,40.887887,-73.860505,4101,2278,25,R366
2020-01-29,23 ST,40.740088,-73.986429,137932,113340,6,R131
2020-01-29,23 ST,40.744071,-73.995624,28932,25030,1,R190
2020-01-29,23 ST,40.745924,-73.998005,72888,44973,CE,R111
2020-01-29,23 ST-5 AVE,40.741006,-73.989315,47172,27072,NR,R083
2020-01-29,23 ST-6 AVE,40.742868,-73.992770,17337,12178,FM,R203
2020-01-29,23 ST-6 AVE,40.742981,-73.992727,14488,15291,FM,R453
2020-01-29,231 ST,40.878867,-73.904858,9785,1094,1,R040
2020-01-29,233 ST,40.893386,-73.857265,4870,1457,25,R367
2020-01-29,238 ST,40.884821,-73.900759,4442,406,1,R306
2020-01-29,242 ST,40.889185,-73.898549,7414,2977,1,R117
2020-01-29,25 AVE,40.597873,-73.986955,5138,1095,D,R399
2020-01-29,25 ST,40.660430,-73.997944,770,2182,R,R455
2020-01-29,25 ST,40.660481,-73.998059,3177,1025,R,R278
2020-01-29,28 ST,40.743095,-73.984251,64044,62133,6,R143
2020-01-29,28 ST,40.747224,-73.993360,30882,21718,1,R272
2020-01-29,28 ST-BROADWAY,40.745574,-73.988682,25910,29236,NR,R082
2020-01-29,3 AVE,40.733243,-73.987169,12478,12272,L,R330
2020-01-29,33 ST,40.746119,-73.981826,118440,96156,6,R176
2020-01-29,33 ST/RAWSON ST,40.744558,-73.930993,23528,21082,7,R291
2020-01-29,34 ST-HERALD SQ,40.749533,-73.987899,309333,275451,BDFMNQR,R022
2020-01-29,34 ST-HUDSON YD,40.755882,-74.001910,19084,19342,7,R072
2020-01-29,34 ST-PENN STA,40.750264,-73.992984,92484,89552,123ACE,R293
2020-01-29,34 ST-PENN STA,40.750329,-73.991096,134280,137760,123,R031
2020-01-29,34 ST-PENN STA,40.752247,-73.993456,365714,327066,ACE,R012
2020-01-29,36 ST,40.655150,-74.003477,14225,7781,DNR,R197
2020-01-29,36 ST,40.752020,-73.928740,9520,6394,MR,R339
2020-01-29,4 AVE,40.670320,-73.988757,13412,11932,DFGMNR,R258
2020-01-29,40 ST-LOWERY ST,40.743778,-73.923998,10367,8418,7,R261
2020-01-29,42 ST-BRYANT PK,40.754198,-73.984573,130266,129228,BDFM7,R021
2020-01-29,42 ST-GRD CNTRL,40.751849,-73.976945,353194,354595,4567S,R045
2020-01-29,42 ST-PA BUS TE,40.757303,-73.989787,266762,223433,ACENQRS1237,R010
2020-01-29,42 ST-TIMES SQ,40.755905,-73.986504,430507,408226,1237ACENQRS,R032
2020-01-29,45 ST,40.648866,-74.010086,7997,4263,R,R232
2020-01-29,46 ST,40.756312,-73.913333,25686,19932,MR,R267
2020-01-29,46 ST-BLISS ST,40.743079,-73.918419,26004,20390,7,R223
2020-01-29,47-50 ST-ROCK,40.758652,-73.981311,185307,196092,BDFM,R020
2020-01-29,49 ST-7 AVE,40.760139,-73.984112,85896,69616,NQR,R081
2020-01-29,5 AVE-53 ST,40.760179,-73.975196,53910,62788,EM,R015
2020-01-29,5 AVE-59 ST,40.764909,-73.973372,29802,21814,NQR,R079
2020-01-29,5 AVE-BRYANT PK,40.753824,-73.981966,28700,24826,7BDFM,R054
2020-01-29,50 ST,40.636232,-73.994765,3441,2922,D,R234
2020-01-29,50 ST,40.761675,-73.983908,51416,51500,1,R116
2020-01-29,50 ST,40.762439,-73.985989,39342,26926,CE,R188
2020-01-29,51 ST,40.757108,-73.971870,62709,72609,6,R049
2020-01-29,52 ST-LINCOLN,40.744103,-73.912497,6321,6084,7,R327
2020-01-29,53 ST,40.644959,-74.014034,9504,9571,R,R233
2020-01-29,55 ST,40.631412,-73.995473,2183,890,D,R247
2020-01-29,57 ST,40.763625,-73.977449,14403,14306,F,R302
2020-01-29,57 ST-7 AVE,40.764755,-73.980646,74056,53332,NQR,R080
2020-01-29,59 ST,40.641426,-74.017972,22818,11366,NR,R212
2020-01-29,59 ST,40.762796,-73.967686,104618,100534,456NQR,R051
2020-01-29,59 ST-COLUMBUS,40.768110,-73.981891,220671,185082,1ABCD,R084
2020-01-29,6 AVE,40.737348,-73.996900,23404,22601,FLM123,R163
2020-01-29,61 ST/WOODSIDE,40.745623,-73.902969,17399,19145,7,R147
2020-01-29,63 DR-REGO PARK,40.729869,-73.861610,31600,12034,MR,R202
2020-01-29,65 ST,40.749663,-73.898485,3485,2257,MR,R340
2020-01-29,66 ST-LINCOLN,40.773424,-73.982234,74700,65859,1,R164
2020-01-29,67 AVE,40.726462,-73.852630,18894,9152,MR,R219
2020-01-29,68ST-HUNTER COL,40.768143,-73.964016,26936,22204,6,R177
2020-01-29,69 ST-FISK AVE,40.746325,-73.896403,5015,5412,7,R347
2020-01-29,7 AV-PARK SLOPE,40.666276,-73.980324,13119,6307,FG,R288
2020-01-29,7 AVE,40.677172,-73.972514,10750,10373,BQ,R171
2020-01-29,7 AVE-53 ST,40.762877,-73.981590,36474,43274,BDE,R113
2020-01-29,71 ST,40.619588,-73.998842,5455,1706,D,R370
2020-01-29,72 ST,40.775545,-73.976398,8001,7908,BC,R281
2020-01-29,72 ST,40.778575,-73.981912,74334,73082,123,R452
2020-01-29,72 ST-2 AVE,40.784318,-73.947152,33316,29894,Q,R570
2020-01-29,74 ST-BROADWAY,40.746655,-73.891361,51665,42711,EFMR7,R018
2020-01-29,75 AVE,40.718477,-73.837223,3658,984,EF,R341
2020-01-29,77 ST,40.629702,-74.025514,5989,2324,R,R214
2020-01-29,77 ST,40.773636,-73.959875,51976,53692,6,R178
2020-01-29,79 ST,40.613513,-74.000645,6549,2087,D,R371
2020-01-29,79 ST,40.783872,-73.979938,29356,14888,1,R166
2020-01-29,8 AVE,40.635011,-74.011717,11209,12125,N,R390
2020-01-29,8 AVE,40.740388,-74.002104,41445,30635,ACEL,R175
2020-01-29,8 ST-B'WAY NYU,40.730348,-73.992705,33698,23384,NR,R085
2020-01-29,81 ST-MUSEUM,40.781435,-73.972149,21154,17740,BC,R187
2020-01-29,82 ST-JACKSON H,40.747647,-73.883786,15188,17577,7,R096
2020-01-29,86 ST,40.592676,-73.978243,2642,2706,N,R397
2020-01-29,86 ST,40.622715,-74.028368,23852,17966,R,R215
2020-01-29,86 ST,40.779485,-73.955541,83230,82230,456,R179
2020-01-29,86 ST,40.785822,-73.968952,22974,19776,BC,R186
2020-01-29,86 ST,40.788844,-73.975990,55083,55932,1,R167
2020-01-29,86 ST-2 AVE,40.777891,-73.951787,26724,18039,Q,R571
2020-01-29,9 AVE,40.646343,-73.994551,5731,6298,D,R368
2020-01-29,9 ST,40.670320,-73.988757,13412,11932,DFGMNR,R258
2020-01-29,90 ST-ELMHURST,40.748541,-73.876791,16607,8083,7,R122
2020-01-29,96 ST,40.785822,-73.950970,18681,6068,6,R144
2020-01-29,96 ST,40.791654,-73.964682,21158,16826,BC,R251
2020-01-29,96 ST,40.793880,-73.972363,70620,72702,123,R168
2020-01-29,96 ST-2 AVE,40.768799,-73.958424,20104,15140,Q,R572
2020-01-29,ALABAMA AVE,40.677107,-73.898871,2270,2564,J,R433
2020-01-29,ALLERTON AVE,40.865481,-73.867393,5336,2271,25,R362
2020-01-29,AQUEDUCT TRACK,40.668221,-73.834026,1268,155,A,R464
2020-01-29,AQUEDUCT-N CNDT,40.668234,-73.834058,950,1551,A,R357
2020-01-29,ASTOR PLACE,40.730056,-73.991042,33124,36550,6,R160
2020-01-29,ATLANTIC AVE,40.675496,-73.902819,1692,826,L,R348
2020-01-29,ATLANTIC AVE,40.684063,-73.977417,140574,137706,2345BDNQR,R057
2020-01-29,AVE H,40.629164,-73.961678,3945,3549,BQ,R263
2020-01-29,AVE I,40.625305,-73.975732,2209,1013,F,R421
2020-01-29,AVE J,40.625028,-73.960819,6375,3283,BQ,R228
2020-01-29,AVE M,40.617568,-73.959360,6272,2714,BQ,R229
2020-01-29,AVE N,40.615174,-73.974166,6484,2460,F,R423
2020-01-29,AVE P,40.609147,-73.972986,2667,1111,F,R424
2020-01-29,AVE U,40.596065,-73.973329,2084,925,F,R425
2020-01-29,AVE U,40.597482,-73.979359,3527,2888,N,R396
2020-01-29,AVE U,40.599307,-73.955916,7456,2541,BQ,R150
2020-01-29,AVE X,40.589547,-73.974295,3026,1766,F,R271
2020-01-29,BAY 50 ST,40.588879,-73.983629,2894,703,D,R400
2020-01-29,BAY PARKWAY,40.601898,-73.993821,7998,7235,D,R374
2020-01-29,BAY PKY-22 AVE,40.612006,-73.982009,13786,9890,N,R394
2020-01-29,BAY RIDGE AVE,40.634945,-74.023411,8637,4999,R,R213
2020-01-29,BAY RIDGE-95 ST,40.616624,-74.030964,12806,8134,R,R216
2020-01-29,BAYCHESTER AVE,40.878656,-73.838596,4241,537,5,R292
2020-01-29,BEACH 105 ST,40.583542,-73.826430,230,278,AS,R418
2020-01-29,BEACH 25 ST,40.600138,-73.761520,1815,2237,A,R358
2020-01-29,BEACH 36 ST,40.595381,-73.768194,1029,1121,A,R338
2020-01-29,BEACH 44 ST,40.593214,-73.776433,743,933,A,R337
2020-01-29,BEACH 60 ST,40.592334,-73.788493,2092,1608,A,R336
2020-01-29,BEACH 67 ST,40.590867,-73.797011,2211,1568,A,R335
2020-01-29,BEACH 90 ST,40.588032,-73.813684,753,760,AS,R416
2020-01-29,BEACH 98 ST,40.585514,-73.820143,447,511,AS,R417
2020-01-29,BEDFORD AVE,40.717241,-73.956614,25374,15282,L,R235
2020-01-29,BEDFORD PARK BL,40.873026,-73.886919,15140,9320,BD,R156
2020-01-29,BEDFORD PARK BL,40.873399,-73.890084,5880,4299,4,R183
2020-01-29,BEDFORD/NOSTRAN,40.689636,-73.953459,18198,10524,G,R269
2020-01-29,BEEBE-39 AVE,40.753076,-73.932710,3083,3338,NQ,R090
2020-01-29,BERGEN ST,40.680801,-73.975132,8680,6618,23,R058
2020-01-29,BERGEN ST,40.686154,-73.990881,38028,22149,FG,R129
2020-01-29,BEVERLEY ROAD,40.643982,-73.964510,3654,3373,BQ,R262
2020-01-29,BEVERLY ROAD,40.645089,-73.948975,4556,949,25,R210
2020-01-29,BLEECKER ST,40.725665,-73.995645,14520,5822,6DF,R194
2020-01-29,BOROUGH HALL/CT,40.692404,-73.990151,152420,100380,2345R,R108
2020-01-29,BOTANIC GARDEN,40.670499,-73.958759,1576,2131,S2345,R412
2020-01-29,BOWERY,40.720315,-73.994014,3553,3043,JZ,R311
2020-01-29,BOWLING GREEN,40.704782,-74.014099,55008,42108,45,R041
2020-01-29,BOYD-88 ST,40.679857,-73.851492,3004,1288,A,R384
2020-01-29,BRIGHTON BEACH,40.577961,-73.961806,23564,12924,BQ,R172
2020-01-29,BROAD CHANNEL,40.608693,-73.816068,313,55,AS,R415
2020-01-29,BROAD ST,40.706539,-74.011052,25425,8937,JZ,R125
2020-01-29,BROADWAY,40.706100,-73.950348,5065,4009,G,R299
2020-01-29,BROADWAY-31 ST,40.761959,-73.925382,12370,12624,NQ,R092
2020-01-29,BROADWAY-ENY,40.678848,-73.904139,8037,7585,ACJLZ,R103
2020-01-29,BROADWAY/LAFAY,40.725297,-73.996204,43170,58328,BDFQ6,R461
2020-01-29,BRONX PARK EAST,40.848797,-73.868465,2788,1149,25,R389
2020-01-29,BROOK AVE,40.808044,-73.919234,12576,12006,6,R446
