DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF
2020-02-09,PELHAM PARKWAY,40.858973,-73.855355,715,788
2020-02-09,PENNSYLVANIA AV,40.664884,-73.894258,1900,1112
2020-02-09,PRESIDENT ST,40.667879,-73.950648,1476,2058
2020-02-09,PRINCE ST-B'WAY,40.724332,-73.997684,16292,17278
2020-02-09,PROSPECT AVE,40.665438,-73.992856,2249,2181
2020-02-09,PROSPECT AVE,40.819396,-73.901467,7112,2790
2020-02-09,PROSPECT PARK,40.661596,-73.962193,4300,4492
2020-02-09,QUEENS PLAZA,40.748948,-73.937194,10596,12984
2020-02-09,QUEENSBORO PLZ,40.750508,-73.940177,7680,2733
2020-02-09,RALPH AVE,40.678815,-73.920801,3112,1896
2020-02-09,RECTOR ST,40.707222,-74.013391,4308,1518
2020-02-09,RECTOR ST,40.707840,-74.013691,5046,4246
2020-02-09,RIT-MANHATTAN,40.761268,-73.964016,4933,47
2020-02-09,RIT-ROOSEVELT,40.757400,-73.954006,2643,79
2020-02-09,ROCKAWAY AVE,40.662541,-73.908763,1997,2873
2020-02-09,ROCKAWAY AVE,40.678360,-73.911939,6058,4000
2020-02-09,ROCKAWAY BLVD,40.680429,-73.843853,2306,994
2020-02-09,ROCKAWAY PK 116,40.580454,-73.837459,232,297
2020-02-09,ROCKAWAY PKY,40.646660,-73.901832,4033,1401
2020-02-09,ROOSEVELT AVE,40.746655,-73.891361,55754,48872
2020-02-09,ROOSEVELT IS,40.759123,-73.953266,3262,1173
2020-02-09,SARATOGA AVE,40.661466,-73.916316,1909,2508
2020-02-09,SENECA AVE,40.702798,-73.907776,2650,2819
2020-02-09,SHEEPSHEAD BAY,40.586810,-73.954167,7496,7826
2020-02-09,SHEPHERD AVE,40.674161,-73.880761,1298,955
2020-02-09,SIMPSON ST,40.824170,-73.893228,7820,2906
2020-02-09,SMITH-9 ST,40.673714,-73.996139,1959,2584
2020-02-09,SOUTH FERRY,40.703082,-74.012983,9720,10455
2020-02-09,SPRING ST,40.722397,-73.997211,13378,14888
2020-02-09,SPRING ST,40.726202,-74.003627,8978,3124
2020-02-09,ST LAWRENCE AVE,40.831500,-73.867623,1988,2348
2020-02-09,ST. GEORGE,40.643738,-74.073622,40,0
2020-02-09,STEINWAY ST,40.756864,-73.920736,14430,13522
2020-02-09,STERLING ST,40.662752,-73.950605,2828,2185
2020-02-09,STILLWELL AVE,40.577423,-73.981225,11942,11444
2020-02-09,SUTPHIN BLVD,40.700488,-73.807933,10889,9978
2020-02-09,SUTPHIN BLVD,40.705416,-73.810562,3522,3416
2020-02-09,SUTTER AVE,40.664591,-73.922668,2665,3537
2020-02-09,SUTTER AVE,40.669376,-73.902047,1434,1727
2020-02-09,TOMPKINSVILLE,40.636948,-74.074824,1,0
2020-02-09,TREMONT AVE,40.850307,-73.905244,8684,6508
2020-02-09,UNION ST,40.677302,-73.983135,7686,6516
2020-02-09,UNION TPK-KEW G,40.714444,-73.830979,16534,18050
2020-02-09,UTICA AVE,40.679279,-73.930585,16300,13498
2020-02-09,VAN ALSTON-21ST,40.743973,-73.949876,1126,1270
2020-02-09,VAN SICLEN AVE,40.665405,-73.889451,1105,1459
2020-02-09,VAN SICLEN AVE,40.672786,-73.890438,1291,1596
2020-02-09,VAN SICLEN AVE,40.678018,-73.891726,1251,1616
2020-02-09,VAN WYCK BLVD,40.709174,-73.820593,1958,1273
2020-02-09,VERNON/JACKSON,40.742624,-73.953545,19875,16713
2020-02-09,W 4 ST-WASH SQ,40.732251,-74.000559,60328,58500
2020-02-09,W 8 ST-AQUARIUM,40.576152,-73.975925,2044,1652
2020-02-09,WAKEFIELD-241,40.903085,-73.850591,2322,3023
2020-02-09,WALL ST,40.706864,-74.009056,21456,22496
2020-02-09,WALL ST,40.707466,-74.011867,17268,8820
2020-02-09,WASHINGTON-36 A,40.756977,-73.929373,2900,3400
2020-02-09,WESTCHESTER SQ,40.839892,-73.842952,1931,2204
2020-02-09,WHITEHALL ST,40.703082,-74.012983,19440,20910
2020-02-09,WHITLOCK AVE,40.826508,-73.886425,727,998
2020-02-09,WILSON AVE,40.688676,-73.903999,2138,2244
2020-02-09,WINTHROP ST,40.656648,-73.950198,3432,765
2020-02-09,WOODHAVEN BLVD,40.693866,-73.851568,4518,3596
2020-02-09,WOODHAVEN BLVD,40.733080,-73.869259,19522,18124
2020-02-09,WOODLAWN ROAD,40.885973,-73.878851,2996,1081
2020-02-09,WORLD TRADE CTR,40.712557,-74.009807,10903,8939
2020-02-09,YORK ST,40.699756,-73.986890,6193,4040
2020-02-09,ZEREGA AVE,40.836460,-73.846471,880,1040
2020-02-10,1 AVE,40.730901,-73.981719,35232,40830
2020-02-10,103 ST,40.790582,-73.947473,12972,12097
2020-02-10,103 ST,40.796105,-73.961399,4303,2851
2020-02-10,103 ST,40.799354,-73.968329,11227,5644
2020-02-10,103 ST-CORONA,40.749858,-73.862672,19926,15246
2020-02-10,104 ST,40.695184,-73.844326,2578,1257
2020-02-10,110 ST,40.795066,-73.944297,20676,18874
2020-02-10,110 ST-CATHEDRL,40.804032,-73.966742,21562,12556
2020-02-10,110 ST-CPN,40.799110,-73.951807,7922,7428
2020-02-10,111 ST,40.697405,-73.836354,2214,1353
2020-02-10,111 ST,40.751760,-73.855183,11199,7108
2020-02-10,116 ST,40.798574,-73.941593,27630,17312
2020-02-10,116 ST,40.802098,-73.949625,20492,10214
2020-02-10,116 ST,40.805072,-73.954833,14442,10288
2020-02-10,116 ST-COLUMBIA,40.808190,-73.964124,13606,8718
2020-02-10,121 ST,40.700536,-73.828382,2202,1378
2020-02-10,125 ST,40.804406,-73.937452,26315,22527
2020-02-10,125 ST,40.808076,-73.945906,23578,11316
2020-02-10,125 ST,40.811056,-73.952386,55612,48356
2020-02-10,125 ST,40.815596,-73.958395,7170,7567
2020-02-10,135 ST,40.814459,-73.940992,27508,9170
2020-02-10,135 ST,40.817902,-73.947644,17709,13770
2020-02-10,137 ST-CITY COL,40.821994,-73.953674,26502,23388
2020-02-10,138 ST-3 AVE,40.810512,-73.926165,7109,2983
2020-02-10,138 ST-GR CONC,40.813208,-73.929877,2121,1451
2020-02-10,14 ST,40.738007,-73.998381,36348,21680
2020-02-10,14 ST,40.740388,-74.002104,37103,32053
2020-02-10,14 ST-6 AVE,40.737348,-73.996900,78244,88484
2020-02-10,14 ST-UNION SQ,40.734836,-73.990688,495786,506208
2020-02-10,145 ST,40.820402,-73.936315,3422,277
2020-02-10,145 ST,40.824787,-73.944232,47256,48912
2020-02-10,145 ST,40.826426,-73.950412,16302,12584
2020-02-10,148 ST-LENOX,40.823877,-73.936443,3826,3189
2020-02-10,149 ST-3 AVE,40.816132,-73.917754,42768,15206
2020-02-10,149 ST-GR CONC,40.818429,-73.926927,28276,14080
2020-02-10,15 ST-PROSPECT,40.660376,-73.979509,13018,7212
2020-02-10,155 ST,40.829934,-73.938632,3522,1925
2020-02-10,155 ST,40.830551,-73.941486,2788,2171
2020-02-10,157 ST,40.833879,-73.944726,18178,10452
2020-02-10,161 ST-YANKEE,40.827888,-73.925736,121308,55560
2020-02-10,163 ST-AMSTERDM,40.835957,-73.939898,4584,4075
2020-02-10,167 ST,40.833773,-73.918430,13988,5240
2020-02-10,167 ST,40.835535,-73.921380,8532,8811
2020-02-10,168 ST-BROADWAY,40.840778,-73.940091,70518,48660
2020-02-10,169 ST,40.710459,-73.793600,16804,15610
2020-02-10,170 ST,40.839301,-73.913355,13274,7384
2020-02-10,170 ST,40.840048,-73.917775,8188,6406
2020-02-10,174 ST,40.837382,-73.887659,10172,10898
2020-02-10,174-175 ST,40.845892,-73.910136,10098,5500
2020-02-10,175 ST,40.847369,-73.939683,25700,14658
2020-02-10,176 ST,40.848635,-73.912497,5482,3498
2020-02-10,18 AVE,40.607958,-74.001782,6361,1617
2020-02-10,18 AVE,40.620728,-73.990388,3682,2990
2020-02-10,18 AVE,40.629881,-73.977149,8324,6062
2020-02-10,18 ST,40.741096,-73.997877,16164,10688
2020-02-10,181 ST,40.849495,-73.933632,12810,12979
2020-02-10,181 ST,40.851686,-73.937967,20826,19862
2020-02-10,182-183 ST,40.856085,-73.900695,3002,1682
2020-02-10,183 ST,40.858389,-73.903828,5655,3498
2020-02-10,190 ST,40.859022,-73.934190,3040,495
2020-02-10,191 ST,40.855176,-73.929384,1561,1926
2020-02-10,2 AVE,40.723291,-73.989873,32578,32232
2020-02-10,20 AVE,40.604798,-73.998456,5276,1455
2020-02-10,20 AVE,40.617373,-73.985088,3901,3720
2020-02-10,207 ST,40.864653,-73.918719,5576,2502
2020-02-10,21 ST,40.754100,-73.942580,10125,6780
2020-02-10,215 ST,40.869359,-73.915329,1755,710
2020-02-10,219 ST,40.883767,-73.862736,3241,1721
2020-02-10,22 AVE-BAY PKY,40.620907,-73.975453,1325,593
2020-02-10,225 ST,40.887887,-73.860505,2812,1577
2020-02-10,23 ST,40.740088,-73.986429,114920,104416
2020-02-10,23 ST,40.744071,-73.995624,25048,23408
2020-02-10,23 ST,40.745924,-73.998005,67911,42519
2020-02-10,23 ST-5 AVE,40.741006,-73.989315,45032,25746
2020-02-10,23 ST-6 AVE,40.742868,-73.992770,16176,10763
2020-02-10,23 ST-6 AVE,40.742981,-73.992727,11301,13486
2020-02-10,231 ST,40.878867,-73.904858,9221,312
2020-02-10,233 ST,40.893386,-73.857265,4816,1487
2020-02-10,238 ST,40.884821,-73.900759,4193,376
2020-02-10,242 ST,40.889185,-73.898549,6938,2634
2020-02-10,25 AVE,40.597873,-73.986955,5140,1014
2020-02-10,25 ST,40.660430,-73.997944,817,2064
2020-02-10,25 ST,40.660481,-73.998059,3065,943
2020-02-10,28 ST,40.743095,-73.984251,58362,56649
2020-02-10,28 ST,40.747224,-73.993360,27208,20504
2020-02-10,28 ST-BROADWAY,40.745574,-73.988682,24892,27982
2020-02-10,3 AVE,40.733243,-73.987169,11782,11386
2020-02-10,33 ST,40.746119,-73.981826,101080,84992
2020-02-10,33 ST/RAWSON ST,40.744558,-73.930993,22796,19544
2020-02-10,34 ST-HERALD SQ,40.749533,-73.987899,268925,254355
2020-02-10,34 ST-HUDSON YD,40.755882,-74.001910,18423,18639
2020-02-10,34 ST-PENN STA,40.750264,-73.992984,89502,83226
2020-02-10,34 ST-PENN STA,40.750329,-73.991096,128972,133292
2020-02-10,34 ST-PENN STA,40.752247,-73.993456,358650,313418
2020-02-10,36 ST,40.655150,-74.003477,13376,7244
2020-02-10,36 ST,40.752020,-73.928740,9216,6258
2020-02-10,4 AVE,40.670320,-73.988757,12631,11269
2020-02-10,40 ST-LOWERY ST,40.743778,-73.923998,9913,8176
2020-02-10,42 ST-BRYANT PK,40.754198,-73.984573,120402,119007
2020-02-10,42 ST-GRD CNTRL,40.751849,-73.976945,326028,325052
2020-02-10,42 ST-PA BUS TE,40.757303,-73.989787,227109,218808
2020-02-10,42 ST-TIMES SQ,40.755905,-73.986504,361035,350680
2020-02-10,45 ST,40.648866,-74.010086,7620,4219
2020-02-10,46 ST,40.756312,-73.913333,24372,20268
2020-02-10,46 ST-BLISS ST,40.743079,-73.918419,24812,19626
2020-02-10,47-50 ST-ROCK,40.758652,-73.981311,171126,182568
2020-02-10,49 ST-7 AVE,40.760139,-73.984112,81808,65932
2020-02-10,5 AVE-53 ST,40.760179,-73.975196,53414,60370
2020-02-10,5 AVE-59 ST,40.764909,-73.973372,27466,20208
2020-02-10,5 AVE-BRYANT PK,40.753824,-73.981966,27124,23692
2020-02-10,50 ST,40.636232,-73.994765,3482,3132
2020-02-10,50 ST,40.761675,-73.983908,45842,47006
2020-02-10,50 ST,40.762439,-73.985989,35026,24042
2020-02-10,51 ST,40.757108,-73.971870,58146,69036
2020-02-10,52 ST-LINCOLN,40.744103,-73.912497,6013,5212
2020-02-10,53 ST,40.644959,-74.014034,9306,9608
2020-02-10,55 ST,40.631412,-73.995473,2154,1005
2020-02-10,57 ST,40.763625,-73.977449,12744,13525
2020-02-10,57 ST-7 AVE,40.764755,-73.980646,64818,41790
2020-02-10,59 ST,40.641426,-74.017972,22008,10796
2020-02-10,59 ST,40.762796,-73.967686,92432,91134
2020-02-10,59 ST-COLUMBUS,40.768110,-73.981891,204756,172137
2020-02-10,6 AVE,40.737348,-73.996900,19561,22121
2020-02-10,61 ST/WOODSIDE,40.745623,-73.902969,15226,14009
2020-02-10,63 DR-REGO PARK,40.729869,-73.861610,30460,11506
2020-02-10,65 ST,40.749663,-73.898485,3341,2503
2020-02-10,66 ST-LINCOLN,40.773424,-73.982234,61530,62694
2020-02-10,67 AVE,40.726462,-73.852630,18384,9510
2020-02-10,68ST-HUNTER COL,40.768143,-73.964016,24311,21988
2020-02-10,69 ST-FISK AVE,40.746325,-73.896403,4792,4851
2020-02-10,7 AV-PARK SLOPE,40.666276,-73.980324,12474,5675
2020-02-10,7 AVE,40.677172,-73.972514,9505,7871
2020-02-10,7 AVE-53 ST,40.762877,-73.981590,34146,40722
2020-02-10,71 ST,40.619588,-73.998842,5338,1674
2020-02-10,72 ST,40.775545,-73.976398,7497,7257
2020-02-10,72 ST,40.778575,-73.981912,64044,63638
2020-02-10,72 ST-2 AVE,40.784318,-73.947152,30402,27483
2020-02-10,74 ST-BROADWAY,40.746655,-73.891361,49610,39386
2020-02-10,75 AVE,40.718477,-73.837223,3047,416
2020-02-10,77 ST,40.629702,-74.025514,5764,2334
2020-02-10,77 ST,40.773636,-73.959875,47174,50100
2020-02-10,79 ST,40.613513,-74.000645,6581,2076
2020-02-10,79 ST,40.783872,-73.979938,26664,14280
2020-02-10,8 AVE,40.635011,-74.011717,11672,12014
2020-02-10,8 AVE,40.740388,-74.002104,37103,32053
2020-02-10,8 ST-B'WAY NYU,40.730348,-73.992705,33812,23536
2020-02-10,81 ST-MUSEUM,40.781435,-73.972149,21518,17166
2020-02-10,82 ST-JACKSON H,40.747647,-73.883786,15306,18185
2020-02-10,86 ST,40.592676,-73.978243,2568,2661
2020-02-10,86 ST,40.622715,-74.028368,22848,17156
2020-02-10,86 ST,40.779485,-73.955541,78334,77608
2020-02-10,86 ST,40.785822,-73.968952,21740,19400
2020-02-10,86 ST,40.788844,-73.975990,49389,49311
2020-02-10,86 ST-2 AVE,40.777891,-73.951787,24531,15351
2020-02-10,9 AVE,40.646343,-73.994551,5610,5493
2020-02-10,9 ST,40.670320,-73.988757,12631,11269
2020-02-10,90 ST-ELMHURST,40.748541,-73.876791,16386,7445
2020-02-10,96 ST,40.785822,-73.950970,17052,5765
2020-02-10,96 ST,40.791654,-73.964682,19878,16012
2020-02-10,96 ST,40.793880,-73.972363,65216,67582
2020-02-10,96 ST-2 AVE,40.768799,-73.958424,18776,13076
2020-02-10,ALABAMA AVE,40.677107,-73.898871,2154,2409
2020-02-10,ALLERTON AVE,40.865481,-73.867393,5184,2092
2020-02-10,AQUEDUCT TRACK,40.668221,-73.834026,1059,123
2020-02-10,AQUEDUCT-N CNDT,40.668234,-73.834058,872,1224
2020-02-10,ASTOR PLACE,40.730056,-73.991042,28558,33710
2020-02-10,ATLANTIC AVE,40.675496,-73.902819,1721,793
2020-02-10,ATLANTIC AVE,40.684063,-73.977417,125442,116202
2020-02-10,AVE H,40.629164,-73.961678,3810,3313
2020-02-10,AVE I,40.625305,-73.975732,1316,736
2020-02-10,AVE J,40.625028,-73.960819,6110,3099
2020-02-10,AVE M,40.617568,-73.959360,6218,2822
2020-02-10,AVE N,40.615174,-73.974166,6626,2472
2020-02-10,AVE P,40.609147,-73.972986,2568,1119
2020-02-10,AVE U,40.596065,-73.973329,1909,812
2020-02-10,AVE U,40.597482,-73.979359,3549,2844
2020-02-10,AVE U,40.599307,-73.955916,6987,2417
2020-02-10,AVE X,40.589547,-73.974295,2961,1785
2020-02-10,BAY 50 ST,40.588879,-73.983629,2826,690
2020-02-10,BAY PARKWAY,40.601898,-73.993821,7652,6468
2020-02-10,BAY PKY-22 AVE,40.612006,-73.982009,10748,7866
2020-02-10,BAY RIDGE AVE,40.634945,-74.023411,8419,4892
2020-02-10,BAY RIDGE-95 ST,40.616624,-74.030964,12060,7508
2020-02-10,BAYCHESTER AVE,40.878656,-73.838596,3937,494
2020-02-10,BEACH 105 ST,40.583542,-73.826430,213,269
2020-02-10,BEACH 25 ST,40.600138,-73.761520,1800,2087
2020-02-10,BEACH 36 ST,40.595381,-73.768194,966,1042
2020-02-10,BEACH 44 ST,40.593214,-73.776433,716,792
2020-02-10,BEACH 60 ST,40.592334,-73.788493,2075,1614
2020-02-10,BEACH 67 ST,40.590867,-73.797011,2228,1550
2020-02-10,BEACH 90 ST,40.588032,-73.813684,745,591
2020-02-10,BEACH 98 ST,40.585514,-73.820143,499,473
2020-02-10,BEDFORD AVE,40.717241,-73.956614,23426,14143
2020-02-10,BEDFORD PARK BL,40.873026,-73.886919,14174,8458
2020-02-10,BEDFORD PARK BL,40.873399,-73.890084,5599,4351
2020-02-10,BEDFORD/NOSTRAN,40.689636,-73.953459,17622,10488
2020-02-10,BEEBE-39 AVE,40.753076,-73.932710,3002,3308
2020-02-10,BERGEN ST,40.680801,-73.975132,7972,6172
2020-02-10,BERGEN ST,40.686154,-73.990881,33156,32844
2020-02-10,BEVERLEY ROAD,40.643982,-73.964510,3347,3184
2020-02-10,BEVERLY ROAD,40.645089,-73.948975,4461,853
2020-02-10,BLEECKER ST,40.725665,-73.995645,13512,5698
2020-02-10,BOROUGH HALL/CT,40.692404,-73.990151,141240,97296
2020-02-10,BOTANIC GARDEN,40.670499,-73.958759,1454,1916
2020-02-10,BOWERY,40.720315,-73.994014,3311,2823
2020-02-10,BOWLING GREEN,40.704782,-74.014099,52777,39546
2020-02-10,BOYD-88 ST,40.679857,-73.851492,2761,968
2020-02-10,BRIGHTON BEACH,40.577961,-73.961806,22912,12796
2020-02-10,BROAD CHANNEL,40.608693,-73.816068,320,61
2020-02-10,BROAD ST,40.706539,-74.011052,22182,8397
2020-02-10,BROADWAY,40.706100,-73.950348,4771,3684
2020-02-10,BROADWAY-31 ST,40.761959,-73.925382,11531,11558
2020-02-10,BROADWAY-ENY,40.678848,-73.904139,7705,7146
2020-02-10,BROADWAY/LAFAY,40.725297,-73.996204,37808,53434
2020-02-10,BRONX PARK EAST,40.848797,-73.868465,2631,1116
2020-02-10,BROOK AVE,40.808044,-73.919234,11530,10676
2020-02-10,BROOKLYN BRIDGE,40.713159,-74.003917,57466,55358
2020-02-10,BUHRE AVE,40.846817,-73.832545,3975,3519
2020-02-10,BURKE AVE,40.871387,-73.867135,3450,1455
2020-02-10,BURNSIDE AVE,40.853390,-73.907733,10220,5390
2020-02-10,BUSHWICK AVE,40.682558,-73.905501,2022,1370
2020-02-10,CANAL ST,40.718233,-74.000323,5905,2120
2020-02-10,CANAL ST,40.718697,-74.000977,58186,50514
2020-02-10,CANAL ST,40.720852,-74.005237,41526,32712
2020-02-10,CANAL ST,40.722819,-74.006267,12240,11450
2020-02-10,CARROLL ST,40.680231,-73.994980,24412,10794
2020-02-10,CASTLE HILL AVE,40.834255,-73.851222,6384,7081
2020-02-10,CATHEDRL-110 ST,40.800637,-73.958201,14262,6798
2020-02-10,CENTRAL AVE,40.697673,-73.927131,4816,4550
2020-02-10,CHAMBERS ST,40.713159,-74.003917,57466,55358
2020-02-10,CHAMBERS ST,40.714330,-74.008563,97750,70034
2020-02-10,CHAMBERS ST,40.715436,-74.009335,21148,18648
2020-02-10,CHAUNCEY ST,40.682867,-73.910480,3200,1607
2020-02-10,CHRISTOPHER ST,40.733405,-74.002898,16688,16058
2020-02-10,CHURCH AVE,40.644039,-73.979541,19866,13600
2020-02-10,CHURCH AVE,40.650494,-73.962836,31392,31532
2020-02-10,CHURCH AVE,40.650843,-73.949575,9514,2150
2020-02-10,CLARK ST,40.697356,-73.992888,5155,3143
2020-02-10,CLASSON AVE,40.688855,-73.960025,5828,5844
2020-02-10,CLEVELAND ST,40.679938,-73.884687,3000,3221
2020-02-10,CLINTON-WASH AV,40.683263,-73.965838,14864,11286
2020-02-10,CLINTON-WASH AV,40.688123,-73.966742,5459,2858
2020-02-10,CORTELYOU ROAD,40.640905,-73.963866,6168,1860
2020-02-10,CORTLANDT ST,40.710454,-74.011324,49016,47020
2020-02-10,CORTLANDT ST,40.710662,-74.011052,73040,59876
2020-02-10,COURT SQ,40.747029,-73.945370,4520,5366
2020-02-10,COURT SQ,40.747257,-73.945112,32956,26784
2020-02-10,COURT SQ-23 ST,40.747257,-73.945112,16478,13392
2020-02-10,CRESCENT ST,40.683209,-73.873765,4584,4895
2020-02-10,CROWN HTS-UTICA,40.669279,-73.932967,51632,39428
2020-02-10,CYPRESS AVE,40.805737,-73.914471,6944,5100
2020-02-10,CYPRESS HILLS,40.689945,-73.872564,1509,910
2020-02-10,DEKALB AVE,40.690612,-73.981848,21239,6506
2020-02-10,DEKALB AVE,40.703839,-73.918440,9633,2320
2020-02-10,DELANCEY ST,40.718380,-73.987813,52026,39560
2020-02-10,DITMARS BL-31 S,40.774984,-73.912067,16764,14678
2020-02-10,DITMAS AVE,40.636150,-73.978179,8392,4386
2020-02-10,DYCKMAN ST,40.860523,-73.925575,6359,2880
2020-02-10,DYCKMAN-200 ST,40.865286,-73.926980,6963,195
2020-02-10,DYRE AVE,40.888244,-73.830850,4454,4425
2020-02-10,E 143 ST,40.808742,-73.907690,2536,2842
2020-02-10,E 149 ST,40.812104,-73.904085,10742,9362
2020-02-10,E 177 ST-PARKCH,40.833246,-73.860805,15652,15021
2020-02-10,E 180 ST,40.841882,-73.873551,7336,6062
2020-02-10,E TREMONT AVE,40.840097,-73.879774,13392,9448
2020-02-10,EAST 105 ST,40.650625,-73.899558,3329,3320
2020-02-10,EAST BROADWAY,40.713647,-73.990152,26808,13794
2020-02-10,EASTERN PKWY,40.672013,-73.964360,3753,4348
2020-02-10,ELDER AVE,40.828894,-73.879559,6518,6268
2020-02-10,ELDERTS LANE,40.691320,-73.867135,3737,2876
2020-02-10,ELMHURST AVE,40.742445,-73.882005,9889,2639
2020-02-10,ESSEX ST,40.718380,-73.987813,26013,19780
2020-02-10,EUCLID AVE,40.675382,-73.872070,10826,3358
2020-02-10,FAR ROCKAWAY,40.603983,-73.755383,4321,4837
2020-02-10,FLATBUSH AVE,40.632836,-73.947642,64074,39774
2020-02-10,FLUSHING AVE,40.700244,-73.941658,8638,4972
2020-02-10,FLUSHING AVE,40.700374,-73.950284,5010,5340
2020-02-10,FORDHAM ROAD,40.862803,-73.901034,23328,12734
2020-02-10,FORDHAM ROAD,40.862941,-73.901199,9705,2119
2020-02-10,FOREST AVE,40.704424,-73.903077,4561,3250
2020-02-10,FOREST HILLS-71,40.721681,-73.844390,79329,39585
2020-02-10,FOREST PARKWAY,40.692304,-73.860151,3808,1996
2020-02-10,FRANKLIN AVE,40.670711,-73.958051,11787,7628
2020-02-10,FRANKLIN AVE,40.681159,-73.956056,12406,12490
2020-02-10,FRANKLIN ST,40.719323,-74.006953,10674,6822
2020-02-10,FREEMAN ST,40.829966,-73.891876,9168,7916
2020-02-10,FRESH POND ROAD,40.706181,-73.895910,6291,6336
2020-02-10,FT HAMILTON PKY,40.631428,-74.005387,11882,6696
2020-02-10,FT HAMILTON PKY,40.640872,-73.994229,4106,2472
2020-02-10,FT HAMILTON PKY,40.650722,-73.975818,12150,3994
2020-02-10,FULTON ST,40.687130,-73.975346,6049,4795
2020-02-10,FULTON ST,40.709938,-74.007983,366758,338516
2020-02-10,GATES AVE,40.689652,-73.922281,7178,2534
2020-02-10,GRAHAM AVE,40.714590,-73.944104,18454,11754
2020-02-10,GRAND ARMY PLAZ,40.675219,-73.971012,7595,2847
2020-02-10,GRAND AV-NEWTON,40.736998,-73.877242,15757,10120
2020-02-10,GRAND ST,40.711874,-73.940670,13132,12546
2020-02-10,GRAND ST,40.718542,-73.994164,18543,14482
2020-02-10,GRAND-30 AVE,40.766843,-73.921423,14165,11888
2020-02-10,GRANT AVE,40.677107,-73.865376,5570,4569
2020-02-10,GREENPOINT AVE,40.731324,-73.954425,20272,16646
2020-02-10,GREENWOOD-111,40.684364,-73.832181,5036,1474
2020-02-10,GUN HILL ROAD,40.877796,-73.866341,2404,1760
2020-02-10,GUN HILL ROAD,40.877796,-73.866255,7398,7995
2020-02-10,HALSEY ST,40.686170,-73.916337,6210,2892
2020-02-10,HALSEY ST,40.695607,-73.904021,15104,9532
2020-02-10,HEWES ST,40.706994,-73.953481,3355,2853
2020-02-10,HIGH ST,40.699316,-73.990474,15122,17634
2020-02-10,HOUSTON ST,40.728202,-74.005344,57844,40188
2020-02-10,HOWARD BCH-JFK,40.660476,-73.830301,4030,264
2020-02-10,HOYT ST,40.690545,-73.985065,2944,3903
2020-02-10,HOYT ST,40.690547,-73.985066,4640,2400
2020-02-10,HOYT ST-ASTORIA,40.770426,-73.917614,8011,7935
2020-02-10,HOYT/SCHERMER,40.688465,-73.985474,11489,9345
2020-02-10,HUDSON-80 ST,40.679369,-73.858960,7964,3674
2020-02-10,HUNTERS PT AVE,40.742380,-73.948889,7299,5897
2020-02-10,HUNTS POINT AVE,40.820889,-73.890567,10286,7463
2020-02-10,INTERVALE-163,40.822172,-73.896747,3237,3379
2020-02-10,INWOOD-207 ST,40.868045,-73.919921,19544,9270
2020-02-10,JACKSON AVE,40.816505,-73.907797,5606,1136
2020-02-10,JAMAICA CENTER,40.702131,-73.801110,70662,56264
2020-02-10,JAMAICA-179 ST,40.712622,-73.783815,43354,16168
2020-02-10,JAMAICA-VAN WYC,40.702566,-73.816859,4404,4689
2020-02-10,JAY ST-METROTEC,40.692182,-73.985935,8244,6156
2020-02-10,JAY ST-METROTEC,40.692338,-73.987342,79680,55744
2020-02-10,JEFFERSON ST,40.706636,-73.922925,7094,1657
2020-02-10,JFK HOWARD BCH,40.660476,-73.830301,3822,4382
2020-02-10,JFK JAMAICA CT1,40.643942,-73.782356,9597,7117
2020-02-10,JUNCTION BLVD,40.749143,-73.869452,20842,17274
2020-02-10,JUNIUS ST,40.663419,-73.902454,2373,3016
2020-02-10,KINGS HIGHWAY,40.603234,-73.972342,8222,7728
2020-02-10,KINGS HIGHWAY,40.603967,-73.980668,4907,4823
2020-02-10,KINGS HIGHWAY,40.608691,-73.957772,60828,51162
2020-02-10,KINGSBRIDGE RD,40.866974,-73.893485,16224,13616
2020-02-10,KINGSBRIDGE RD,40.867899,-73.897326,9292,5193
2020-02-10,KINGSTON AVE,40.669409,-73.942173,4589,4115
2020-02-10,KINGSTON-THROOP,40.679921,-73.940858,13620,12136
2020-02-10,KNICKERBOCKER,40.698666,-73.919685,4690,4924
2020-02-10,KOSCIUSZKO ST,40.693329,-73.928826,5491,1976
2020-02-10,LAFAYETTE AVE,40.686170,-73.973908,3362,1663
2020-02-10,LEFFERTS BLVD,40.685975,-73.824713,7270,5608
2020-02-10,LEXINGTON AVE,40.762796,-73.967686,46216,45567
2020-02-10,LEXINGTON AVE,40.764763,-73.966291,18939,19190
2020-02-10,LEXINGTON-53 ST,40.757530,-73.969102,71243,78597
2020-02-10,LIBERTY AVE,40.674552,-73.896554,2915,1404
2020-02-10,LIVONIA AVE,40.663801,-73.900444,3101,2562
2020-02-10,LONGWOOD AVE,40.816083,-73.896060,3050,3408
2020-02-10,LORIMER ST,40.703855,-73.947387,5150,3994
2020-02-10,LORIMER ST,40.713875,-73.951592,13558,6048
2020-02-10,MAIN ST,40.759578,-73.830056,107248,95144
2020-02-10,MARBLE HILL-225,40.874551,-73.909879,4992,1194
2020-02-10,MARCY AVE,40.708377,-73.957751,28234,22078
2020-02-10,METROPOLITAN AV,40.711353,-73.889580,3092,3057
2020-02-10,METROPOLITAN AV,40.713875,-73.951592,13558,6048
2020-02-10,METS-WILLETS PT,40.754622,-73.845625,6312,5793
